RecordName,MODELYEAR,MAKE,MODEL,VEHICLECLASS,ENGINESIZE,CYLINDERS,TRANSMISSION,FUELTYPE,FUELCONSUMPTION_CITY,FUELCONSUMPTION_HWY,FUELCONSUMPTION_COMB,FUELCONSUMPTION_COMB_MPG,CO2EMISSIONS
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,,6.5,,30,103
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,133
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,107
Observed Emission Missed,2024,BMW,,,3,6,Automatic,Gasoline,11.8,,10,24,119
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,123
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,103
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,123
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,131
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,121
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,103
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,145
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,123
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,123
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,132
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,136
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,131
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,122
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,112
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,104
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,128
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,115
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,108
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,123
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,143
Observed Emission Missed,2020,Toyota,,Compact,1.8,4,Automatic,Gasoline,8.3,,,31,124
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,108
Observed Emission Missed,2022,Ford,Escape,SUV,,,,Diesel,10.5,7.2,8.9,27,141
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,130
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,101
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,113
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,146
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,100
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,142
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,120
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,100
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,105
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,125
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,145
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,140
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,100
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,128
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,100
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,113
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,127
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,142
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,,Gasoline,,6.5,7.8,30,144
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,106
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,116
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,121
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,,,8.3,6.7,7.5,31,120
Observed Emission Missed,2021,Honda,Civic,,2,4,,Gasoline,9.1,6.5,7.8,30,117
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,122
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,144
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,108
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,128
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,129
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,136
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,130
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,100
Observed Emission Missed,2020,,Corolla,Compact,,4,Automatic,Gasoline,8.3,6.7,,31,116
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,143
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,101
Observed Emission Missed,2023,,Malibu,Midsize,2,4,,Hybrid,5.5,5,,44,123
Observed Emission Missed,2024,,X5,SUV,,6,Automatic,Gasoline,11.8,8.7,,24,112
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,100
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,126
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,100
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,133
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,100
Observed Emission Missed,2020,Toyota,,Compact,1.8,4,,Gasoline,8.3,6.7,,31,118
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,132
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,132
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,105
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,114
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,,,9.1,6.5,7.8,30,112
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,116
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,109
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,104
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,100
Observed Emission Missed,2022,Ford,Escape,,2.5,,Automatic,Diesel,10.5,7.2,8.9,27,146
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,140
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,100
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,100
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,
Observed Emission Missed,2023,Chevrolet,Malibu,,2,4,CVT,Hybrid,5.5,,,44,135
Observed Emission Missed,2024,,,SUV,3,6,Automatic,Gasoline,11.8,8.7,,24,127
Observed Emission Missed,2020,Toyota,Corolla,,1.8,4,Automatic,,8.3,6.7,,31,129
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,123
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,126
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,103
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,134
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,121
Observed Emission Missed,2021,,Civic,,2,4,Manual,Gasoline,9.1,6.5,,30,129
Observed Emission Missed,2022,,Escape,SUV,2.5,6,,Diesel,10.5,7.2,,27,100
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,145
Observed Emission Missed,2024,BMW,,,3,6,,Gasoline,11.8,8.7,10,24,107
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,100
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,139
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,100
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,125
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,125
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,112
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,143
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,142
Observed Emission Missed,2023,Chevrolet,Malibu,,2,,CVT,Hybrid,5.5,5,5.3,,118
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,110
Observed Emission Missed,2020,Toyota,Corolla,Compact,,,Automatic,Gasoline,,6.7,7.5,31,132
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,116
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,109
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,,4,CVT,Hybrid,,5,5.3,44,100
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,106
Observed Emission Missed,2020,,Corolla,,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,,146
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,134
Observed Emission Missed,2022,Ford,Escape,SUV,,6,Automatic,Diesel,,,8.9,27,133
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,129
Observed Emission Missed,2024,BMW,X5,SUV,,6,Automatic,,11.8,8.7,10,24,133
Observed Emission Missed,2020,,Corolla,Compact,1.8,4,Automatic,,8.3,6.7,,31,145
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,129
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,113
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,,4,,Hybrid,5.5,,5.3,44,125
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,110
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,122
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,146
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,129
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,133
Observed Emission Missed,2024,BMW,X5,SUV,3,,Automatic,Gasoline,11.8,,10,,128
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,119
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,110
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,125
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,137
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,146
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,112
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,100
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,124
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,100
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,105
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,112
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,105
Observed Emission Missed,2022,,Escape,SUV,,6,Automatic,Diesel,10.5,7.2,8.9,,112
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,115
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,119
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,100
Observed Emission Missed,2021,Honda,,Compact,,4,Manual,Gasoline,9.1,6.5,7.8,30,129
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,101
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,100
Observed Emission Missed,2024,,,SUV,3,6,Automatic,,11.8,8.7,10,24,108
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,138
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,138
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,,Automatic,Diesel,,7.2,8.9,27,143
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,106
Observed Emission Missed,2024,,X5,,3,6,Automatic,Gasoline,11.8,8.7,,24,146
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,142
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,118
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,111
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,126
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,106
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,,Gasoline,,6.7,,31,111
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,103
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,100
Observed Emission Missed,2023,Chevrolet,,Midsize,,4,CVT,Hybrid,5.5,,5.3,44,135
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,100
Observed Emission Missed,2020,,Corolla,,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,120
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,100
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,127
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,100
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,122
Observed Emission Missed,2020,,Corolla,Compact,,4,Automatic,Gasoline,8.3,6.7,,31,124
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,127
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,145
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,146
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,114
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,116
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,100
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,113
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,123
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,137
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,,Gasoline,,6.7,,31,117
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,116
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,101
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,100
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,100
Observed Emission Missed,2020,,Corolla,Compact,,4,Automatic,Gasoline,,6.7,7.5,31,136
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,107
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,121
Observed Emission Missed,2023,,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,,,141
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,129
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,144
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,109
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,121
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,140
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,122
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,104
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,121
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,142
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,117
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,142
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,125
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,138
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,143
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,112
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,121
Observed Emission Missed,2020,,Corolla,Compact,1.8,,,Gasoline,8.3,6.7,7.5,31,131
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,100
Observed Emission Missed,2022,Ford,,SUV,,6,Automatic,Diesel,10.5,7.2,,27,103
Observed Emission Missed,2023,,Malibu,,2,4,CVT,Hybrid,,5,5.3,44,144
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,130
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,,,,31,110
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,142
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,117
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,109
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,121
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,123
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,118
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,109
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,119
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,100
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,140
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,121
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,109
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,146
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,102
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,100
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,
Observed Emission Missed,2022,Ford,Escape,SUV,,6,Automatic,,,7.2,8.9,27,118
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,141
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,138
Observed Emission Missed,2020,,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,,,142
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,140
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,113
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,130
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,146
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,110
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,132
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,123
Observed Emission Missed,2020,,,Compact,1.8,4,Automatic,Gasoline,8.3,,7.5,31,105
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,,Diesel,10.5,7.2,,27,112
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,134
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,117
Observed Emission Missed,2020,Toyota,Corolla,Compact,1.8,4,Automatic,Gasoline,8.3,6.7,7.5,31,121
Observed Emission Missed,2021,Honda,Civic,Compact,2,4,Manual,Gasoline,9.1,6.5,7.8,30,139
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,120
Observed Emission Missed,2023,Chevrolet,Malibu,Midsize,2,4,CVT,Hybrid,5.5,5,5.3,44,112
Observed Emission Missed,2024,BMW,X5,SUV,3,6,Automatic,Gasoline,11.8,8.7,10,24,108
Observed Emission Missed,2020,Toyota,Corolla,Compact,,,Automatic,Gasoline,8.3,6.7,7.5,,115
Observed Emission Missed,2021,Honda,Civic,,2,,Manual,Gasoline,9.1,6.5,,30,120
Observed Emission Missed,2022,Ford,Escape,SUV,2.5,6,Automatic,Diesel,10.5,7.2,8.9,27,100
